업태별(1),주소지별(1),2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018
업태별(1),주소지별(1),합계,합계,합계,과세소득,과세소득,과세소득,결손소득,결손소득,결손소득,합계,합계,합계,과세소득,과세소득,과세소득,결손소득,결손소득,결손소득,합계,합계,합계,과세소득,과세소득,과세소득,결손소득,결손소득,결손소득,합계,합계,합계,과세소득,과세소득,과세소득,결손소득,결손소득,결손소득,합계,합계,합계,과세소득,과세소득,과세소득,결손소득,결손소득,결손소득
업태별(1),주소지별(1),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원),건수 (건),총수입금액 (백만원),소득금액 (백만원)
농·임·어업,울산,323,69811,4728,290,68075,5345,33,1736,-617,342,73548,6335,309,71008,6539,33,2540,-204,320,59898,5095,272,56646,5287,48,3252,-192,338,64964,6251,283,63080,6445,55,1884,-194,338,64964,6251,283,63080,6445,55,1884,-194
농·임·어업,경남,4781,1020042,62082,3272,922321,74826,1509,97721,-12744,4469,1031549,82406,3384,958068,87883,1085,73481,-5477,4685,912673,63259,3164,804264,72143,1521,108409,-8884,4613,1032108,91756,2954,948352,97493,1659,83756,-5737,4613,1032108,91756,2954,948352,97493,1659,83756,-5737
농·임·어업,제주,1611,464522,24887,1021,417956,29077,590,46566,-4190,1534,519104,41655,1201,498281,45205,333,20823,-3550,1535,474284,37414,1088,446717,41339,447,27567,-3925,1570,572219,46539,1163,537375,53092,407,34844,-6553,1570,572219,46539,1163,537375,53092,407,34844,-6553
광업,합계,615,165378,20180,562,150029,22020,53,15349,-1840,717,155778,20977,652,140533,23736,65,15245,-2759,746,146712,19292,676,135917,21720,70,10795,-2428,610,134668,20318,550,129071,21429,60,5598,-1110,610,134668,20318,550,129071,21429,60,5598,-1110
광업,서울,65,16128,837,55,11915,1455,10,4213,-618,99,15914,1040,76,12903,1951,23,3011,-911,93,16820,1211,70,13381,2187,23,3439,-976,78,17836,2059,58,14923,2617,20,2913,-558,78,17836,2059,58,14923,2617,20,2913,-558
광업,인천,15,427,-15,13,384,32,2,43,-47,22,771,-10,16,361,66,6,410,-76,16,868,71,12,804,110,4,64,-39,12,639,90,12,639,90,-,-,-,12,639,90,12,639,90,,0,0
광업,경기,42,16806,3032,36,15610,3242,6,1196,-210,68,15173,2732,60,12317,3236,8,2856,-504,72,11639,1540,63,8791,2159,9,2848,-619,74,13024,2170,67,11650,2403,7,1374,-233,74,13024,2170,67,11650,2403,7,1374,-233
광업,강원,11,3312,438,8,3312,456,3,-,-18,13,3865,396,12,3583,416,1,282,-20,13,3194,345,12,3130,357,1,64,-12,10,3490,420,9,3449,422,1,41,-2,10,3490,420,9,3449,422,1,41,-2
광업,대전,6,250,27,6,250,27,-,-,-,1,36,8,1,36,8,-,-,-,-,-,-,-,-,-,-,-,-,1,102,6,1,102,6,-,-,-,1,102,6,1,102,6,,0,0
광업,충북,12,4108,475,9,4042,478,3,66,-3,12,4360,536,11,4355,568,1,5,-32,10,3313,539,10,3313,539,-,-,-,10,3421,518,8,3384,523,2,37,-5,10,3421,518,8,3384,523,2,37,-5
광업,충남,38,20330,5345,32,19308,5430,6,1022,-85,59,23376,5252,54,22618,5298,5,758,-46,50,22353,5397,49,21461,5397,1,892,-,27,16196,4627,25,16194,4629,2,2,-2,27,16196,4627,25,16194,4629,2,2,-2
광업,세종,1,348,19,1,348,19,-,-,-,1,370,23,1,370,23,-,-,-,1,219,14,1,219,14,-,-,-,1,267,15,1,267,15,-,-,-,1,267,15,1,267,15,,0,0
광업,광주,18,3146,82,16,1773,84,2,1373,-2,23,2821,259,23,2821,259,-,-,-,27,3594,-83,26,2873,207,1,721,-290,30,4107,367,29,3213,492,1,894,-125,30,4107,367,29,3213,492,1,894,-125
광업,전북,17,10293,1972,14,8670,2150,3,1623,-178,28,6108,1222,24,6018,1286,4,90,-64,19,5040,635,17,4855,646,2,185,-11,24,4840,928,24,4840,928,-,-,-,24,4840,928,24,4840,928,,0,0
광업,전남,307,20578,1746,294,19925,1752,13,653,-6,296,20881,2076,286,20605,2092,10,276,-16,361,25390,2031,340,24647,2153,21,743,-122,268,18199,1725,248,18049,1792,20,150,-67,268,18199,1725,248,18049,1792,20,150,-67
광업,대구,10,10565,1232,9,10511,1233,1,54,-1,11,7432,15,10,5349,428,1,2083,-413,10,4241,918,10,4241,918,-,-,-,4,2524,517,3,2479,590,1,45,-73,4,2524,517,3,2479,590,1,45,-73
광업,경북,35,31503,2720,34,31197,2741,1,306,-21,33,28285,2863,31,27688,2982,2,597,-119,33,25557,2895,30,25544,2910,3,13,-15,32,26711,2187,29,26568,2187,3,143,-,32,26711,2187,29,26568,2187,3,143,0
광업,부산,6,3130,478,6,3130,478,-,-,-,12,3922,624,12,3922,624,-,-,-,13,4105,510,11,4100,527,2,5,-17,16,3961,634,14,3961,655,2,-,-21,16,3961,634,14,3961,655,2,0,-21
광업,울산,4,1956,185,4,1956,185,-,-,-,3,201,39,3,201,39,-,-,-,4,374,57,4,374,57,-,-,-,4,447,56,4,447,56,-,-,-,4,447,56,4,447,56,,0,0
광업,경남,27,22480,1606,24,17680,2257,3,4800,-651,36,22263,3902,32,17386,4460,4,4877,-558,24,20004,3211,21,18182,3538,3,1822,-327,19,18906,3999,18,18906,4024,1,-,-25,19,18906,3999,18,18906,4024,1,0,-25
광업,제주,1,18,1,1,18,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
제조업,합계,312426,137845211,11717063,293412,133891597,12281798,19014,3953614,-564735,359718,137178858,13189600,337920,132934810,13792348,21798,4244048,-602748,377742,142860874,13949112,354147,138390223,14605101,23595,4470651,-655989,387618,146693578,14693970,362121,141883735,15388067,25497,4809844,-694096,387618,146693578,14693970,362121,141883735,15388067,25497,4809844,-694096
제조업,서울,55605,20623315,1759651,51428,19994820,1866791,4177,628495,-107140,63969,20041838,1989016,59543,19339675,2103220,4426,702163,-114204,65743,20636549,2135315,61068,19979861,2241768,4675,656688,-106453,66190,20322549,2140250,61421,19668039,2251966,4769,654510,-111716,66190,20322549,2140250,61421,19668039,2251966,4769,654510,-111716
제조업,인천,23931,10463218,906323,22648,10193938,947073,1283,269280,-40750,26964,10186704,978736,25441,9907996,1024344,1523,278708,-45608,28322,10815375,1049381,26764,10500376,1099930,1558,314999,-50549,29061,11228358,1130822,27291,10886438,1181771,1770,341920,-50949,29061,11228358,1130822,27291,10886438,1181771,1770,341920,-50949
제조업,경기,92173,42007498,3505438,86276,40835768,3700644,5897,1171730,-195206,106025,41787983,3998537,99118,40540611,4191456,6907,1247372,-192919,112210,44030721,4324287,104663,42713705,4523121,7547,1317016,-198834,116507,46312202,4757644,108545,44920325,4964956,7962,1391877,-207312,116507,46312202,4757644,108545,44920325,4964956,7962,1391877,-207312
제조업,강원,3943,1301871,92458,3659,1259099,97002,284,42772,-4544,4663,1384937,115386,4380,1349937,119222,283,35000,-3836,5042,1532157,126175,4731,1484579,134089,311,47578,-7914,5191,1586758,142918,4862,1544710,148355,329,42048,-5437,5191,1586758,142918,4862,1544710,148355,329,42048,-5437
제조업,대전,6205,2121539,208037,5848,2048004,214131,357,73535,-6094,7163,2054756,210671,6769,1998201,217180,394,56555,-6509,7343,2102893,219087,6945,2048901,226530,398,53992,-7443,7620,2159444,237100,7177,2096445,248581,443,62999,-11481,7620,2159444,237100,7177,2096445,248581,443,62999,-11481
제조업,충북,6202,2431113,207982,5777,2345551,217995,425,85562,-10013,7252,2492492,249046,6773,2414831,257021,479,77661,-7975,7764,2642057,272120,7276,2546925,281656,488,95132,-9536,8279,2940377,302280,7745,2848261,314242,534,92116,-11962,8279,2940377,302280,7745,2848261,314242,534,92116,-11962
제조업,충남,8029,3929343,287527,7453,3816191,302648,576,113152,-15121,9426,4014481,338377,8814,3870323,352801,612,144158,-14424,10138,3998992,398435,9440,3857819,415824,698,141173,-17389,10763,4402144,435056,10019,4257818,452993,744,144326,-17937,10763,4402144,435056,10019,4257818,452993,744,144326,-17937
제조업,세종,523,205557,15757,484,201222,16366,39,4335,-609,731,236035,21139,684,226517,22284,47,9518,-1145,909,300679,28719,827,294506,29789,82,6173,-1070,1076,355415,37157,995,349009,37917,81,6406,-760,1076,355415,37157,995,349009,37917,81,6406,-760
제조업,광주,5506,1615293,127040,5210,1580167,132594,296,35126,-5554,6284,1607653,147483,5944,1576595,152719,340,31058,-5236,6710,1731429,165846,6360,1691823,170786,350,39606,-4940,6963,1815855,184017,6499,1772064,189571,464,43791,-5554,6963,1815855,184017,6499,1772064,189571,464,43791,-5554
제조업,전북,5821,2000373,136454,5413,1940538,144192,408,59835,-7738,6677,1992632,157356,6218,1931356,163894,459,61276,-6538,7059,2060584,166150,6606,2011662,172284,453,48922,-6134,7331,2157130,178631,6804,2098297,185944,527,58833,-7313,7331,2157130,178631,6804,2098297,185944,527,58833,-7313
제조업,전남,4915,1586926,106413,4605,1549587,110034,310,37339,-3621,5753,1619703,120874,5403,1569563,127868,350,50140,-6994,6062,1679835,133158,5737,1640425,137960,325,39410,-4802,6283,1862343,150573,5909,1826651,156333,374,35692,-5760,6283,1862343,150573,5909,1826651,156333,374,35692,-5760
